Date,Open,High,Low,Close,Volume
2020-03-16,225.04459683234782,239.7129003581419,221.48016943217354,223.8035888671875,297240000
2020-03-17,228.64637131512004,239.0317728322911,221.2095919339837,235.88722229003906,262070500
2020-03-18,220.44440960884094,231.75355317739303,212.76501680782238,223.9435272216797,327597100
2020-03-19,223.24375021531128,230.82984333676524,216.68407083600388,224.41944885253906,289322000
2020-03-20,227.63499676718695,229.45585378157926,214.46665164351762,214.74822998046875,347158800
2020-03-23,214.1757131316958,215.574195613804,204.85555664790726,209.2575225830078,326025200
2020-03-24,220.02310597625979,229.1086167188375,219.44118782747032,228.21694946289062,235494500
2020-03-25,229.83131080212823,240.60627721542005,225.02576005051185,231.63339233398438,299430300
2020-03-26,234.19576550656052,246.66016055804417,233.7546293499925,245.158447265625,257632800
2020-03-27,237.7154191551655,244.79234352127406,235.63175937784462,237.856201171875,224341200
2020-03-30,239.9962016772739,246.31287524469906,237.95947377579122,245.58078002929688,171369500
2020-03-31,244.5577096917407,247.1575798767354,240.4842541559331,241.9202880859375,194881100
2020-04-01,232.75028116533215,241.83579050992194,228.92085302719954,231.0326690673828,189554600
2020-04-02,230.1317018574681,237.16169566785786,229.5685450225563,236.36390686035156,177660400
2020-04-03,235.35962051540835,237.76241066699842,230.15986478863678,232.9474639892578,135561200
2020-04-06,242.00477104887614,250.6022137286016,232.9286551391787,248.5936279296875,188061200
2020-04-07,257.36940088582156,258.13904750823775,248.62180990904344,248.84706115722656,201427200
2020-04-08,251.50316209952365,259.04939152494904,248.95960544200264,257.20037841796875,153774500
2020-04-09,260.5324026250915,263.9301042671887,258.5520020928535,261.1143493652344,189999200
2020-04-13,260.11946280279324,260.46673467273433,254.74136039665564,258.7303466796875,114839100
2020-04-14,263.7235411799047,267.40277718962005,258.58948168891686,266.3609619140625,134143400
2020-04-15,260.52302155527195,266.5018028768561,258.54259249142143,260.70135498046875,121775000
2020-04-16,262.0059631967628,262.8319224730673,258.8241753520641,261.95904541015625,131798300
2020-04-17,267.85338450887633,269.65545161899405,265.05639097427536,269.0360107421875,146684800
2020-04-20,265.25348895154536,269.176795959108,264.070891347518,264.296142578125,100109300
2020-04-21,259.7346209570996,260.9641649379759,255.31386526310328,256.271240234375,126385700
2020-04-22,261.2551067510337,263.742350951266,259.90354223405126,261.95904541015625,92951600
2020-04-23,263.26371599745363,266.50184593250293,261.6305871484773,261.9403076171875,104709700
2020-04-24,263.4889486240768,266.2765469157799,261.3958939907538,265.59136962890625,85063200
2020-04-27,267.60925381171376,270.56578976354405,267.13996148147623,269.42071533203125,77896600
2020-04-28,273.1470406318045,273.50370757251073,267.8721966603382,268.18194580078125,105270000
2020-04-29,273.62566829521114,276.7699335945138,272.5744577381123,275.2024841308594,118745600
2020-04-30,273.79466968943535,275.3058066953613,270.8662885658339,272.6402282714844,122901700
2020-05-01,267.78770946435566,272.8091454194225,264.2304639567336,265.4224853515625,125180000
2020-05-04,263.498329568155,266.464261445904,261.9872215481976,266.154541015625,80873200
2020-05-05,269.03605274015894,271.485746156325,266.2859765676282,268.6136779785156,79569900
2020-05-06,270.35009265555396,270.7442824045686,266.35171048403464,266.7928466796875,73632600
2020-05-07,270.0778843503844,271.98321111162284,269.49596612429383,270.0121765136719,75250400
2020-05-08,273.212732272059,274.95851544589027,272.0582622918908,274.4798278808594,76452400
2020-05-11,272.5087856252988,275.9440104166667,272.0770445134905,274.5361328125,79514200
2020-05-12,275.74689918106714,276.16924525120584,268.9233678000758,269.0641784667969,95870800
2020-05-13,268.4916230762256,269.55222871021766,261.82766384091326,264.3055419921875,144721100
2020-05-14,261.818355287861,267.6000149642964,256.22436682371193,267.4686279296875,121977900
2020-05-15,265.0283094295981,268.74509895696787,264.06156777888447,268.69818115234375,111146300
2020-05-18,275.052346511785,278.5251227685961,274.72386464813127,276.8825988769531,119703800
2020-05-19,276.2724719058113,278.0182260764569,274.0198738674494,274.03863525390625,95189300
2020-05-20,277.65221518449886,279.5763029328814,277.417568939899,278.69403076171875,85861700
2020-05-21,278.56259791182805,279.38855713981275,275.6529792290039,276.7698974609375,78293900
2020-05-22,276.47896792565047,277.4738656535822,275.21187254963513,277.2955322265625,63958200
2020-05-26,283.3870095587442,283.63105086541776,277.314362447646,280.7120361328125,88951400
2020-05-27,283.565354864026,284.9263148557157,278.6377825844796,284.8887634277344,104817400
2020-05-28,285.939944754428,287.9954484132284,283.6779512280612,284.3631286621094,90405200
2020-05-29,283.884435361996,286.2308980627013,281.07807513782234,285.6302185058594,119090800
2020-06-01,284.9731752619396,287.40410699303527,284.4475699494509,286.7846374511719,55758300
2020-06-02,287.7232372513269,289.20621767900604,286.36230610711704,289.1592712402344,74267200
2020-06-03,291.18661950094673,293.98361328801144,290.90505544061995,293.0074768066406,92567600
2020-06-04,292.00317722698594,293.7771166964171,290.09785074686107,292.2378234863281,75794400
2020-06-05,297.7472913056408,301.5391535914185,297.6815834897476,299.7276916503906,150524700
2020-06-08,300.5537141698462,303.54780285362807,299.99995241223064,303.3507080078125,73641200
2020-06-09,300.62881890578154,303.4258130278205,299.74654655330437,301.0887451171875,77479200
2020-06-10,301.68001879077275,302.59044743324614,298.676535179243,299.40863037109375,95000800
2020-06-11,292.33172600698975,292.97935205906464,281.58494310755907,282.1480712890625,209243600
2020-06-12,289.3094745091157,290.0978825898451,280.26152865025904,285.5269775390625,194678900
2020-06-15,279.717083711166,289.3469747127292,278.5156960898735,288.1925048828125,135782700
2020-06-16,296.104784832466,296.2549618588747,288.77443880071786,293.7395324707031,137627500
2020-06-17,294.78137174922347,295.0817257970572,291.768493542525,292.5193786621094,83398900
2020-06-18,290.97076431197934,293.12010348131,290.50147178085757,292.6320495605469,80828700
2020-06-19,296.17290113668304,296.37086330941185,288.97054188391184,290.9596862792969,135549600
2020-06-22,290.3468567154997,293.2315630399445,289.17789902750883,292.8262023925781,74649400
2020-06-23,295.5318594838044,296.48401130182197,293.75954982109135,294.1743469238281,68471200
2020-06-24,292.0909320792008,292.72256404707326,284.79432418944,286.6703186035156,132813500
2020-06-25,286.08579059587385,290.01692574422475,284.02124195074776,289.7435302734375,89468000
2020-06-26,288.62169937335506,288.8385342340635,282.2678079050493,282.8616943359375,127961000
2020-06-29,284.14377330451424,287.16044448562695,281.805829404411,287.01904296875,79773300
2020-06-30,286.5760775862019,292.4303615949479,286.41583206097357,290.69573974609375,113394800
2020-07-01,291.8364017782663,294.0235083247029,291.36504409684756,292.7319641113281,72396500
2020-07-02,296.2388322381575,297.615217223083,293.66523800690675,294.343994140625,69344200
2020-07-06,298.2468693620382,299.48182424635894,297.48327218224875,298.8879089355469,61713800
2020-07-07,297.3135565358447,299.3309523219615,295.4186895726972,295.8052062988281,82910000
2020-07-08,296.5876485709877,298.18083973946193,294.7870876538342,298.0677185058594,54638600
2020-07-09,298.68992126231,298.9350364539512,292.8827913857877,296.370849609375,83354200
2020-07-10,296.30486737534915,299.6703681705775,294.84367005106293,299.39697265625,57550400
2020-07-13,301.7914767699639,304.2236697722279,296.1351845355554,296.80450439453125,102997500
2020-07-14,295.352732983324,301.44269538069625,294.12721443095177,300.65081787109375,93657000
2020-07-15,303.9408822011604,304.5347975192277,300.9807419712348,303.4129638671875,87196500
2020-07-16,301.4709808420921,302.87561765187246,300.8110685214559,302.4136962890625,54622500
2020-07-17,303.4412126598111,304.0916885339952,301.42378806001943,303.2903747558594,62774900
2020-07-20,303.0169938550865,306.50505222471304,302.25339670849854,305.741455078125,56308800
2020-07-21,307.7494190624352,308.20190399089483,305.3831944696107,306.39190673828125,57292200
2020-07-22,306.02425211653525,308.45647382882464,305.9111308777105,308.13592529296875,57792900
2020-07-23,307.76832161993906,308.4847945856222,303.0641806158924,304.4593811035156,75738000
2020-07-24,302.56450161750405,303.54490486277155,300.96187402254924,302.4985046386719,73766600
2020-07-27,303.2055537641901,304.8835859980699,302.3948035733185,304.7044677734375,48293000
2020-07-28,303.95971343815194,305.1004197632992,302.47023579447347,302.77191162109375,57495000
2020-07-29,303.66745946045904,307.0706767838514,303.62974279158624,306.49560546875,48454200
2020-07-30,303.4600473702226,305.8262719642535,301.329530369068,305.40203857421875,61861700
2020-07-31,307.2309507281024,307.9191433441562,302.92273433856764,307.8154296875,84986800
2020-08-03,309.5123059421973,310.737824370933,308.9561073464241,309.95538330078125,53077900
2020-08-04,309.0786634960101,311.15264892578125,309.0786634960101,311.15264892578125,41917900
2020-08-05,312.4818517091909,313.3491624716642,312.20845620795416,313.0851745605469,42697700
2020-08-06,312.4913840843714,315.30065821964496,312.16142786348155,315.1781005859375,43679400
2020-08-07,314.18815555908725,315.69650580029014,313.26428420362083,315.4042663574219,57308300
2020-08-10,315.86619084687675,316.53551066447193,313.886482933351,316.34698486328125,44282100
2020-08-11,317.5536711645676,318.2041470571337,312.99093232629696,313.73565673828125,69601100
2020-08-12,316.2244022844037,318.90171011263817,316.1961219779902,318.1098327636719,53774400
2020-08-13,317.32736101928657,318.8734278119223,316.59204428774626,317.5347595214844,41816100
2020-08-14,317.1388288154744,318.0909803884824,316.39407574046663,317.544189453125,47260400
2020-08-17,318.58119778753957,318.95827813827964,317.55364160478365,318.55291748046875,35481000
2020-08-18,318.9583180268781,319.6747909214562,317.3274100634691,319.24114990234375,38733900
2020-08-19,319.6275850767169,320.15550330041987,317.33679398785733,317.911865234375,68054200
2020-08-20,316.14902229332665,319.39196556635056,316.01705709759415,318.9017639160156,42207800
2020-08-21,318.56235598558794,320.25923196004413,318.21352717018186,320.0329895019531,55106600
2020-08-24,322.52175044768956,323.35134450608416,320.00471673396567,323.27593994140625,48588700
2020-08-25,323.8509974503395,324.49203697263215,322.6631669236175,324.4071960449219,38463400
2020-08-26,325.01057889282174,327.93297369268294,324.4543802448033,327.65960693359375,50790200
2020-08-27,328.54574823179587,329.8561076576575,326.6791614113834,328.37603759765625,58034100
2020-08-28,329.42251165647184,330.629186364139,328.20640058745437,330.4971923828125,48588900
2020-08-31,330.28035886701036,331.1759212698749,329.06424789873364,329.2999267578125,66099200
2020-09-01,330.14832479423353,332.50511309874844,329.23388978130623,332.40142822265625,54908700
2020-09-02,334.35289347259146,338.19915975989994,333.18390677880643,337.2093200683594,69540000
2020-09-03,335.48409991688146,335.964893941433,322.9648414840299,325.6044616699219,148011100
2020-09-04,326.30201718375173,327.90461576410826,315.68703481238487,322.9459533691406,139156300
2020-09-08,317.42169630386485,323.0120205262707,313.81110895735964,314.1221923828125,114465300
2020-09-09,318.21358472005903,322.84232097487035,317.3274299064231,320.3252868652344,91462300
2020-09-10,322.2389392693158,322.90825905303944,313.78278217883224,314.7632141113281,90569500
2020-09-11,316.58265000136396,317.66676681184015,312.0387554791596,314.9234619140625,84680200
2020-09-14,318.15694571450166,320.8814064695555,315.07427734739747,319.0713806152344,65605700
2020-09-15,321.579095145872,322.42753331135924,319.08090491495113,320.68353271484375,52920900
2020-09-16,321.9467342761758,323.4079315876593,319.1279957649095,319.41082763671875,82096000
2020-09-17,314.4521117413602,318.35496687497874,313.91475711814246,316.60150146484375,91523300
2020-09-18,317.4239716459209,317.53754569020134,310.419959697992,312.95654296875,105877900
2020-09-21,308.271510504789,309.62498298146073,304.513947633609,309.4735412597656,99450800
2020-09-22,310.9878976917395,313.1932043527454,308.42289170461913,312.62530517578125,63612100
2020-09-23,313.1931928347785,313.4771568550935,304.8641014941206,305.3752136230469,93112200
2020-09-24,304.03124539902177,309.31264213779497,302.6872180991128,306.1892395019531,76681300
2020-09-25,305.31838278459804,311.94380521765834,304.4287097745155,311.1393127441406,71069400
2020-09-28,315.38903351466223,317.0359149633572,314.37628345583414,316.30712890625,64584600
2020-09-29,316.0988911527192,316.8560706998906,313.87463651664933,314.5845031738281,51304000
2020-09-30,315.2660289700218,320.18778350222146,315.0672743604929,316.9697265625,104081100
2020-10-01,319.6198812790159,320.61368320180543,317.0832976233879,319.0046691894531,88698700
2020-10-02,313.9503893075802,318.9762432098777,313.4676707107274,315.9758605957031,89431100
2020-10-05,318.07714119154963,321.7684430967755,318.0298282879089,321.57916259765625,45713100
2020-10-06,321.7210941937337,323.86016867477827,316.48701093934983,317.007568359375,90128900
2020-10-07,320.0268593973919,323.34904506510975,319.9984658824777,322.5256042480469,56999600
2020-10-08,324.50371393607855,325.45020280339423,323.5666703159435,325.3839416503906,45242500
2020-10-09,327.068785324465,328.7630089749,326.4346537752084,328.2897644042969,59528600
2020-10-12,330.8831109781942,335.0760506318689,330.3814729257744,333.5711364746094,80388500
2020-10-13,333.42914111355054,333.6089763328849,330.40983891679264,331.3941955566406,73255500
2020-10-14,331.98096462406266,333.0978145364082,328.56415373513767,329.3118591308594,57727900
2020-10-15,325.31773623473833,329.39710164103093,324.7687853068435,328.9049377441406,60357700
2020-10-16,330.28676656669995,331.98098982697627,328.5263110340545,328.7061462402344,89501900
2020-10-19,329.99338160991914,330.63698719282263,322.7906142382678,323.7087097167969,68425600
2020-10-20,325.08110802309653,328.31811315383,324.30500898539873,325.0054016113281,60051900
2020-10-21,324.9580374969449,327.1728470515516,324.07780970843856,324.3901672363281,63575000
2020-10-22,324.60788498523016,326.76587892025566,322.42149753334456,326.1695861816406,55399300
2020-10-23,327.4189145866604,327.4757016127308,324.76875708820677,327.2769470214844,49143900
2020-10-26,323.8223444723645,324.6268660440709,317.6606907303469,321.2289733886719,91473000
2020-10-27,321.5791528470212,321.9198750658387,319.90384861750135,320.1215515136719,65994100
2020-10-28,314.3290174589976,320.14991930582926,308.67847670788507,309.18011474609375,127094300
2020-10-29,309.41675081939553,315.5594557494211,307.6941337491962,312.3224792480469,90597700
2020-10-30,310.71337926863987,312.0479321023923,305.3373291739777,309.0664978027344,120287300
2020-11-02,312.5306701660156,314.5750609275087,309.7290420115007,312.5306701660156,86068300
2020-11-03,315.8338948962994,320.1498821272958,312.615838295581,318.0486755371094,93294200
2020-11-04,322.6202477138873,329.3214064462274,321.4182170039401,325.1568603515625,126959700
2020-11-05,330.5518324663454,333.3439867673974,330.1921619994108,331.4983215332031,82039700
2020-11-06,331.2048740455811,332.70034277414027,329.0468803773425,331.4225769042969,74973000
2020-11-09,344.4936237079552,344.8816876880081,335.1139136739707,335.587158203125,172304200
2020-11-10,334.5743844269683,336.1739531336767,331.75386571786606,335.094970703125,85552000
2020-11-11,337.3286580114911,338.42658866617404,336.06036627708596,337.584228515625,58649000
2020-11-12,336.5525308978613,337.6315421743137,332.4637205525145,334.3093566894531,67546200
2020-11-13,336.2591033254303,339.6948626766501,335.72907184869354,338.93768310546875,62892200
2020-11-16,341.66363443084026,343.36730320074383,340.348000760711,343.1685485839844,74541100
2020-11-17,340.70766387207794,342.5533290700851,339.1648821018197,341.3228759765625,66111000
2020-11-18,341.5973673420125,342.15579241673987,337.177250758435,337.2151184082031,70591300
2020-11-19,336.5714572810593,339.01338592416573,335.1990368276868,338.6347961425781,59940900
2020-11-20,338.36984247714145,338.57807122789416,336.24024206994267,336.3159484863281,70417300
2020-11-23,338.161609116883,339.61921035228335,335.8805670234522,338.33197021484375,63230600
2020-11-24,340.9347809052281,344.3421469452471,340.0640272355598,343.7837219238281,62415900
2020-11-25,343.69854359732875,343.72693711098884,342.136842576921,343.2536926269531,45330900
2020-11-27,344.3705732428005,344.69237605436143,343.17798779412203,344.2096862792969,28514100
2020-11-30,343.4146076998632,343.68909761075736,339.9504832114345,342.6858215332031,83872700
2020-12-01,346.00796571963633,348.00504350108815,345.40219893871927,346.4338684082031,74231400
2020-12-02,345.2981048266633,347.32357615474257,344.7112863006268,347.1626892089844,45927000
2020-12-03,347.05858006614903,348.48778770117593,345.94172997690185,347.06805419921875,62882000
2020-12-04,347.664313654369,350.0589294433594,347.56965898637725,350.0589294433594,50749900
2020-12-07,349.2733689630327,349.84126815389607,348.04294478662257,349.3396301269531,48944300
2020-12-08,348.04299794401675,350.9392524867636,347.9956850394489,350.3619079589844,42458900
2020-12-09,351.0338009408009,351.19468787528524,346.36761768798135,347.2194519042969,74098300
2020-12-10,345.81865603021987,348.1754042248924,344.92895412449013,347.10589599609375,57735400
2020-12-11,345.3738043332649,347.1153404960658,343.821577510039,346.6988830566406,57698600
2020-12-14,348.9137039381869,350.0116057129392,344.96683226737724,345.14666748046875,69216200
2020-12-15,347.7399923156903,349.81280517578125,346.33920732554276,349.81280517578125,63865300
2020-12-16,350.030630973338,351.29892299206216,349.13145471009165,350.3619079589844,58420500
2020-12-17,352.03707929173385,352.52924311502596,351.1946903168826,352.3210144042969,64119500
2020-12-18,352.6157520598888,352.78683935138685,348.86117211961107,350.914306640625,136542300
2020-12-21,346.9126087400423,359.7351631648777,344.118066960611,349.65960693359375,96386700
2020-12-22,349.99229104635316,350.1063492385626,347.9201565340716,349.0702819824219,47949000
2020-12-23,350.0588358125471,351.33253397587356,349.0512831011444,349.38397216796875,46201400
2020-12-24,349.8687001391564,350.77170912664747,349.2698946612001,350.7431945800781,26457900
2020-12-28,353.3476005009131,354.15555128635054,352.71076599319423,353.75634765625,39000400
2020-12-29,355.3152181546388,355.4958199559793,352.4826474352202,353.08148193359375,53680500
2020-12-30,353.91789408357965,354.6403011802614,353.18600147771804,353.585205078125,49455300
2020-12-31,353.3856695032143,356.12318216399996,352.8628931164398,355.38177490234375,78520700
2021-01-04,356.7410752165732,356.87416246859044,346.7700901120849,350.5436706542969,110210800
2021-01-05,349.8876830869075,354.06998040967505,349.8401395104365,352.9578552246094,66426200
2021-01-06,351.41807751676987,358.3284027615007,350.8572720649414,355.0680847167969,107997700
2021-01-07,357.4919350332776,361.1039131432629,357.3113332270105,360.343505859375,68766800
2021-01-08,361.7597733876098,362.61523882594304,358.44245530657554,362.3966369628906,71677200
2021-01-11,359.15536001706187,361.75027096652695,359.03178730371985,359.95379638671875,51034700
2021-01-12,360.1438723457088,361.0658523176789,357.7390199798577,360.02978515625,52547700
2021-01-13,359.9537773897004,362.0163973172035,359.155341062182,360.9993591308594,45303600
2021-01-14,361.7597884502487,362.27307933769185,359.3929938705221,359.73516845703125,49989100
2021-01-15,358.08121787344453,358.8986541684195,355.2106473157998,357.1116943359375,107160000
2021-01-19,359.62105049058346,360.4670303127571,358.10972163600013,359.91571044921875,51233300
2021-01-20,362.25403146497985,365.75198032205145,361.8548278014753,364.8965148925781,61836100
2021-01-21,365.46681791707357,365.90407966845527,364.2881779089708,365.22918701171875,47840100
2021-01-22,363.33756698834674,365.1245556084836,362.94784891628103,363.9364013671875,52860500
2021-01-25,364.6874479340717,365.7330008185451,359.73519847388206,365.371826171875,70402000
2021-01-26,366.3412961940197,366.75952888954316,364.56382174188394,364.80145263671875,42665300
2021-01-27,361.40803712052985,361.50309526964253,353.60424750654323,355.885498046875,123351100
2021-01-28,357.73907491775583,363.03349872742257,357.2923566397292,358.9462585449219,94198100
2021-01-29,357.045162475497,358.033715080642,350.0492941272287,351.76025390625,126765100
2021-02-01,355.2296854843079,358.6705763189781,352.054940100726,357.6155090332031,75817600
2021-02-02,360.8662826713696,364.25965892031445,357.70105181400595,362.6722717285156,64450700
2021-02-03,363.5182028344857,364.71587170445196,361.6551849316184,362.9573974609375,52427100
2021-02-04,364.0125010392874,367.13021721251255,363.07149198022074,367.08270263671875,47142600
2021-02-05,368.9932420703362,369.24987297797514,367.0351659397329,368.5274658203125,48669800
2021-02-08,370.010295903667,371.23647941869785,369.1358304724229,371.18896484375,38365200
2021-02-09,370.33351493823955,371.5502130891042,369.9153112084805,370.9418640136719,35551100
2021-02-10,372.71931923729846,372.8714064982377,368.32790473051426,370.7802429199219,59154400
2021-02-11,371.88283517365176,372.31058238659205,368.89820622433416,371.3790588378906,42913300
2021-02-12,370.56162361784993,373.46070893497836,370.485565487119,373.2135925292969,50593300
2021-02-16,374.4682840960771,374.6679149454753,372.1585186188647,372.8904113769531,50972400
2021-02-17,371.1034499467432,373.2326136044291,370.0673536589336,372.9759826660156,52290600
2021-02-18,370.3144840183298,372.1489875954474,368.55600956545914,371.3885803222656,59712800
2021-02-19,372.67180336140564,372.9664633635497,370.2764652695523,370.73272705078125,83241000
2021-02-22,367.909648579833,370.3429865845047,367.60547407732975,367.8811340332031,67414200
2021-02-23,365.62836712601927,369.70612099775866,361.3890405061697,368.3278503417969,107284100
2021-02-24,367.21571620964386,372.82382784003386,366.2081636608161,372.3865661621094,72433900
2021-02-25,371.0939125040052,372.4911833199664,361.94036583287925,363.4136657714844,146670500
2021-02-26,365.33377737108447,366.502902917085,359.5165771677559,361.5411682128906,152701600
2021-03-01,366.5123521655165,371.57865865488196,361.74073464763455,370.304931640625,105348800
2021-03-02,370.53309078538666,370.7707216687582,366.90208392562755,367.4153747558594,79595300
2021-03-03,366.7024276022548,367.6909510446278,362.4440723623989,362.54864501953125,119940200
2021-03-04,362.3585503707304,365.0010043985169,353.4806648384165,358.06219482421875,183433000
2021-03-05,361.6361503541536,365.7234186693613,354.20307888349356,364.6493225097656,152039600
2021-03-08,365.6284039519403,368.4989747222541,362.54871683361176,362.8338623046875,123149200
2021-03-09,366.7595535380905,370.61867720895054,366.24626264860126,368.0142517089844,113633600
2021-03-10,370.40950430941103,372.03489136907535,368.9647190350067,370.304931640625,109899400
2021-03-11,372.8238403387296,376.07461444255443,372.3580641016451,374.05950927734375,86245000
2021-03-12,372.67182167431156,374.70592724092785,371.8448707239373,374.5633544921875,64653600
2021-03-15,374.81998316027114,377.0632340883036,372.6337903390681,376.7970886230469,73427200
2021-03-16,377.4243881285556,378.1467662920876,375.53282656305123,376.32177734375,73722500
2021-03-17,375.0100711405243,378.42244735077975,373.8409166810061,377.6050109863281,97959300
2021-03-18,374.96247100077306,377.09163407597885,371.417008373157,372.11090087890625,115349100
2021-03-19,371.8039037164947,373.4155521650837,369.2004648912315,371.4224548339844,113624500
2021-03-22,371.946997537502,375.7996987476975,371.8897816519333,374.3883056640625,73778600
2021-03-23,373.7397964679671,375.2179218458827,370.640476912021,371.4415283203125,90686600
2021-03-24,372.87201146929243,374.54087597075346,369.50567452473854,369.5533447265625,97588600
2021-03-25,368.0847332133838,372.4428311609048,366.1011524221455,371.63226318359375,116128600
2021-03-26,372.8052709192892,378.03121167255625,372.19495842917814,377.62115478515625,114409100
2021-03-29,376.11430507923865,378.3553571234426,374.59802623299396,377.4303283691406,108107600
2021-03-30,376.13342156513977,377.1156662582981,374.7983068265147,376.4290466308594,76262200
2021-03-31,377.0107429305654,379.5474201353498,376.9821349926525,377.954833984375,112734200
2021-04-01,379.9288176868291,382.09359140632347,379.7190164695803,382.0363464355469,99682900
2021-04-05,384.75423492426347,388.07290094550586,384.6779567973908,387.519775390625,91684800
2021-04-06,386.9476898175885,388.35905370159657,386.60436542506864,387.2909851074219,62021000
2021-04-07,387.11927771830466,388.0919766587355,386.6520050561391,387.7391357421875,55836300
2021-04-08,389.01700872303473,389.6368667522029,388.06337203118153,389.57965087890625,57863100
2021-04-09,389.45570629611416,392.5836335113305,389.3317288685532,392.4119567871094,61104600
2021-04-12,391.8016115963678,392.8315263419684,391.18175361319373,392.55499267578125,56704900
2021-04-13,392.4501207835064,394.35739423597704,392.05912623342795,393.71844482421875,56551000
2021-04-14,393.68986518013764,394.76747941465857,391.8207452111384,392.3738708496094,61659900
2021-04-15,394.5576468370202,396.865460502361,394.5099766421397,396.5888977050781,60229800
2021-04-16,397.9049135486459,398.53431726371696,396.4553962398861,397.9144592285156,82037300
2021-04-19,396.9608698084745,397.4185968538214,394.6053857120071,395.95953369140625,78498500
2021-04-20,394.7197738837787,395.8450582162374,391.55369302389715,393.0604553222656,81851800
2021-04-21,392.43114205211083,396.98952540962756,392.2880732305777,396.77972412109375,66793000
2021-04-22,396.6080123256757,397.45673392203315,392.06869196379785,393.15582275390625,97582800
2021-04-23,393.7280396840582,398.858610568482,393.6517615416123,397.4186096191406,73209200
2021-04-26,398.0861585353097,398.8299940946632,397.4853626791615,398.2482604980469,52182400
2021-04-27,398.55340911960604,398.7536937956501,396.99897652488556,398.16241455078125,51303100
2021-04-28,398.43896819263784,399.5833439337211,397.57115525780847,398.0479736328125,51238900
